dyadid,ccode1,ccode2,dem1,dem2,distance,allies
510800,510,800,-7,,4437,0
510811,510,811,-7,-9,4690,0
510812,510,812,-7,,4647,0
510816,510,816,-7,-8,4908,0
510817,510,817,-7,-3,4794,0
510820,510,820,-7,10,4364,0
510830,510,830,-7,-2,4491,0
510840,510,840,-7,5,5793,0
510850,510,850,-7,-7,4636,0
510900,510,900,-7,10,7051,0
510920,510,920,-7,10,8091,0
516517,516,517,-7,-5,0,1
516520,516,520,-7,7,1169,1
516530,516,530,-7,-9,1073,1
516551,516,551,-7,0,835,1
516552,516,552,-7,4,1006,0
516553,516,553,-7,-9,793,1
516560,516,560,-7,4,8888,0
516570,516,570,-7,9,1798,0
516571,516,571,-7,10,1490,0
516572,516,572,-7,0,1590,0
516580,516,580,-7,-2,1609,1
516590,516,590,-7,9,2223,0
516600,516,600,-7,-9,3500,1
516615,516,615,-7,-9,3254,1
516616,516,616,-7,-9,3042,1
516620,516,620,-7,-7,2724,1
516625,516,625,-7,7,1331,1
516630,516,630,-7,-10,3055,0
516640,516,640,-7,9,3004,0
516645,516,645,-7,-7,2724,0
516651,516,651,-7,-7,2316,1
516652,516,652,-7,-7,2591,0
516660,516,660,-7,2,2608,0
516663,516,663,-7,-9,2481,0
516666,516,666,-7,9,2461,0
516670,516,670,-7,-10,2261,0
516678,516,678,-7,-3,1646,0
516680,516,680,-7,-5,1550,0
516690,516,690,-7,-9,2580,0
516700,516,700,-7,-7,3683,0
516710,516,710,-7,-9,6218,0
516712,516,712,-7,-7,5824,0
516713,516,713,-7,-8,6457,0
516731,516,731,-7,-9,6715,0
516732,516,732,-7,-3,6785,0
516740,516,740,-7,10,7503,0
516750,516,750,-7,9,3869,0
516770,516,770,-7,3,3837,0
516775,516,775,-7,-7,4767,0
516780,516,780,-7,7,3557,0
516781,516,781,-7,,3090,0
516790,516,790,-7,-9,4297,0
516800,516,800,-7,,5020,0
516811,516,811,-7,-9,5296,0
516812,516,812,-7,,5200,0
516816,516,816,-7,-8,5440,0
516817,516,817,-7,-3,5408,0
516820,516,820,-7,10,5020,0
516830,516,830,-7,-2,5159,0
516840,516,840,-7,5,6392,0
516850,516,850,-7,-7,5336,0
516900,516,900,-7,10,7729,0
516920,516,920,-7,10,8669,0
517520,517,520,-5,7,1094,1
517530,517,530,-5,-9,965,1
517551,517,551,-5,0,939,1
517552,517,552,-5,4,1101,0
517553,517,553,-5,-9,870,1
517560,517,560,-5,4,8931,0
517570,517,570,-5,9,1900,0
517571,517,571,-5,10,1596,0
517572,517,572,-5,0,1687,0
517580,517,580,-5,-2,1645,1
517590,517,590,-5,9,2240,0
517600,517,600,-5,-9,3455,1
517615,517,615,-5,-9,3192,1
517616,517,616,-5,-9,2969,1
517620,517,620,-5,-7,2651,1
517625,517,625,-5,7,1225,1
517630,517,630,-5,-10,2945,0
517640,517,640,-5,9,2902,0
517645,517,645,-5,-7,2615,0
517651,517,651,-5,-7,2214,1
517652,517,652,-5,-7,2485,0
517660,517,660,-5,2,2503,0
517663,517,663,-5,-9,2376,0
517666,517,666,-5,9,2356,0
517670,517,670,-5,-10,2151,0
517678,517,678,-5,-3,1538,0
517680,517,680,-5,-5,1445,0
517690,517,690,-5,-9,2470,0
517700,517,700,-5,-7,3577,0
517710,517,710,-5,-9,6117,0
517712,517,712,-5,-7,5718,0
517713,517,713,-5,-8,6371,0
517731,517,731,-5,-9,6615,0
517732,517,732,-5,-3,6687,0
517740,517,740,-5,10,7405,0
517750,517,750,-5,9,3769,0
517770,517,770,-5,3,3732,0
517775,517,775,-5,-7,4689,0
517780,517,780,-5,7,3491,0
517781,517,781,-5,,3028,0
517790,517,790,-5,-9,4202,0
517800,517,800,-5,,4947,0
517811,517,811,-5,-9,5227,0
517812,517,812,-5,,5121,0
517816,517,816,-5,-8,5358,0
517817,517,817,-5,-3,5341,0
517820,517,820,-5,10,4965,0
517830,517,830,-5,-2,5107,0
517840,517,840,-5,5,6321,0
517850,517,850,-5,-7,5298,0
517900,517,900,-5,10,7755,0
517920,517,920,-5,10,8727,0
520530,520,530,7,-9,0,1
520551,520,551,7,0,1682,1
520552,520,552,7,4,1687,0
520553,520,553,7,-9,1365,1
520560,520,560,7,4,8351,0
520570,520,570,7,9,2472,0
520571,520,571,7,10,2264,0
520572,520,572,7,0,2181,0
520580,520,580,7,-2,1461,1
520590,520,590,7,9,1744,0
520600,520,600,7,-9,4021,1
520615,520,615,7,-9,3608,1
520616,520,616,7,-9,3285,1
520620,520,620,7,-7,2983,1
520625,520,625,7,7,1281,1
520630,520,630,7,-10,2356,0
520640,520,640,7,9,2734,0
520645,520,645,7,-7,2164,0
520651,520,651,7,-7,2146,1
520652,520,652,7,-7,2252,0
520660,520,660,7,2,2291,0
520663,520,663,7,-9,2156,0
520666,520,666,7,9,2158,0
520670,520,670,7,-10,1563,0
520678,520,678,7,-3,922,0
520680,520,680,7,-5,740,0
520690,520,690,7,-9,1897,0
520700,520,700,7,-7,2719,0
520710,520,710,7,-9,5132,0
520712,520,712,7,-7,4824,0
520713,520,713,7,-8,5296,0
520731,520,731,7,-9,5618,0
520732,520,732,7,-3,5679,0
520740,520,740,7,10,6388,0
520750,520,750,7,9,2787,0
520770,520,770,7,3,2831,0
520775,520,775,7,-7,3599,0
520780,520,780,7,7,2400,0
520781,520,781,7,,1945,0
520790,520,790,7,-9,3180,0
520800,520,800,7,,3853,0
520811,520,811,7,-9,4134,0
520812,520,812,7,,4031,0
520816,520,816,7,-8,4274,0
520817,520,817,7,-3,4249,0
520820,520,820,7,10,3892,0
520830,520,830,7,-2,4043,0
520840,520,840,7,5,5227,0
520850,520,850,7,-7,4280,0
520900,520,900,7,10,7084,0
520920,520,920,7,10,8302,0
530551,530,551,-9,0,1835,1
530552,530,552,-9,4,1930,0
530553,530,553,-9,-9,1627,1
530560,530,560,-9,4,9009,0
530570,530,570,-9,9,2756,0
530571,530,571,-9,10,2485,0
530572,530,572,-9,0,2497,0
530580,530,580,-9,-2,2020,1
530590,530,590,-9,9,2391,0
530600,530,600,-9,-9,3362,1
530615,530,615,-9,-9,2942,1
530616,530,616,-9,-9,2622,1
530620,530,620,-9,-7,2319,1
530625,530,625,-9,7,0,1
530630,530,630,-9,-10,2009,0
530640,530,640,-9,9,2167,0
530645,530,645,-9,-7,1721,0
530651,530,651,-9,-7,1531,1
530652,530,652,-9,-7,1699,0
530660,530,660,-9,2,1731,0
530663,530,663,-9,-9,1595,0
530666,530,666,-9,9,1588,0
530670,530,670,-9,-10,1201,0
530678,530,678,-9,-3,574,0
530680,530,680,-9,-5,501,0
530690,530,690,-9,-9,1530,0
530700,530,700,-9,-7,2615,0
530710,530,710,-9,-9,5174,0
530712,530,712,-9,-7,4754,0
530713,530,713,-9,-8,5513,0
530731,530,731,-9,-9,5674,0
530732,530,732,-9,-3,5752,0
530740,530,740,-9,10,6472,0
530750,530,750,-9,9,2841,0
530770,530,770,-9,3,2776,0
530775,530,775,-9,-7,3899,0
530780,530,780,-9,7,2821,0
530781,530,781,-9,,2413,0
530790,530,790,-9,-9,3296,0
530800,530,800,-9,,4193,0
530811,530,811,-9,-9,4500,0
530812,530,812,-9,,4323,0
530816,530,816,-9,-8,4532,0
530817,530,817,-9,-3,4623,0
530820,530,820,-9,10,4347,0
530830,530,830,-9,-2,4514,0
530840,530,840,-9,5,5557,0
530850,530,850,-9,-7,4810,0
530900,530,900,-9,10,7737,0
530920,530,920,-9,10,8967,0
551552,551,552,0,4,0,0
551553,551,553,0,-9,0,1
551560,551,560,0,4,8271,0
551570,551,570,0,9,963,0
551571,551,571,0,10,0,0
551572,551,572,0,0,776,0
551580,551,580,0,-2,1260,1
551590,551,590,0,9,1949,0
551600,551,600,0,-9,4128,1
551615,551,615,0,-9,3968,1
551616,551,616,0,-9,3799,1
551620,551,620,0,-7,3488,1
551625,551,625,0,7,2165,1
551630,551,630,0,-10,3845,0
551640,551,640,0,9,3839,0
551645,551,645,0,-7,3537,0
551651,551,651,0,-7,3151,1
551652,551,652,0,-7,3424,0
551660,551,660,0,2,3443,0
551663,551,663,0,-9,3315,0
551666,551,666,0,9,3296,0
551670,551,670,0,-10,3036,0
551678,551,678,0,-3,2390,0
551680,551,680,0,-5,2261,0
551690,551,690,0,-9,3366,0
551700,551,700,0,-7,4377,0
551710,551,710,0,-9,6806,0
551712,551,712,0,-7,6500,0
551713,551,713,0,-8,6867,0
551731,551,731,0,-9,7286,0
551732,551,732,0,-3,7340,0
551740,551,740,0,10,8038,0
551750,551,750,0,9,4468,0
551770,551,770,0,3,4503,0
551775,551,775,0,-7,5138,0
551780,551,780,0,7,3856,0
551781,551,781,0,,3372,0
551790,551,790,0,-9,4847,0
551800,551,800,0,,5335,0
551811,551,811,0,-9,5567,0
551812,551,812,0,,5564,0
551816,551,816,0,-8,5834,0
551817,551,817,0,-3,5663,0
551820,551,820,0,10,5182,0
551830,551,830,0,-2,5287,0
551840,551,840,0,5,6666,0
551850,551,850,0,-7,5348,0
551900,551,900,0,10,7225,0
551920,551,920,0,10,7979,0
552553,552,553,4,-9,322,0
552560,552,560,4,4,0,0
552570,552,570,4,9,826,0
552571,552,571,4,10,0,0
552572,552,572,4,0,587,0
552580,552,580,4,-2,1049,0
552590,552,590,4,9,1735,0
552600,552,600,4,-9,4369,0
552615,552,615,4,-9,4196,0
552616,552,616,4,-9,4016,0
552620,552,620,4,-7,3702,0
552625,552,625,4,7,2314,0
552630,552,630,4,-10,3934,0
552640,552,640,4,9,3997,0
552645,552,645,4,-7,3648,0
552651,552,651,4,-7,3312,0
552652,552,652,4,-7,3567,0
552660,552,660,4,2,3589,0
552663,552,663,4,-9,3458,0
552666,552,666,4,9,3442,0
552670,552,670,4,-10,3121,0
552678,552,678,4,-3,2464,0
552680,552,680,4,-5,2321,0
552690,552,690,4,-9,3455,0
552700,552,700,4,-7,4405,0
552710,552,710,4,-9,6771,0
552712,552,712,4,-7,6507,0
552713,552,713,4,-8,6767,0
552731,552,731,4,-9,7240,0
552732,552,732,4,-3,7287,0
552740,552,740,4,10,7972,0
552750,552,750,4,9,4452,0
552770,552,770,4,3,4518,0
552775,552,775,4,-7,5038,0
552780,552,780,4,7,3746,0
552781,552,781,4,,3263,0
552790,552,790,4,-9,4809,0
552800,552,800,4,,5217,0
552811,552,811,4,-9,5435,0
552812,552,812,4,,5458,0
552816,552,816,4,-8,5736,0
552817,552,817,4,-3,5527,0
552820,552,820,4,10,5025,0
552830,552,830,4,-2,5122,0
552840,552,840,4,5,6527,0
552850,552,850,4,-7,5158,0
552900,552,900,4,10,6977,0
552920,552,920,4,10,7745,0
553560,553,560,-9,4,8130,0
553570,553,570,-9,9,1135,0
553571,553,571,-9,10,900,0
553572,553,572,-9,0,870,0
553580,553,580,-9,-2,942,1
553590,553,590,-9,9,1623,0
553600,553,600,-9,-9,4262,1
553615,553,615,-9,-9,4042,1
553616,553,616,-9,-9,3834,1
553620,553,620,-9,-7,3517,1
553625,553,625,-9,7,2048,1
553630,553,630,-9,-10,3623,0
553640,553,640,-9,9,3729,0
553645,553,645,-9,-7,3348,0
553651,553,651,-9,-7,3050,1
553652,553,652,-9,-7,3288,0
553660,553,660,-9,2,3312,0
553663,553,663,-9,-9,3180,0
553666,553,666,-9,9,3166,0
553670,553,670,-9,-10,2810,0
553678,553,678,-9,-3,2150,0
553680,553,680,-9,-5,2004,0
553690,553,690,-9,-9,3145,0
553700,553,700,-9,-7,4082,0
553710,553,710,-9,-9,6460,0
553712,553,712,-9,-7,6186,0
553713,553,713,-9,-8,6491,0
553731,553,731,-9,-9,6934,0
553732,553,732,-9,-3,6984,0
553740,553,740,-9,10,7675,0
553750,553,750,-9,9,4135,0
553770,553,770,-9,3,4196,0
553775,553,775,-9,-7,4761,0
553780,553,780,-9,7,3477,0
553781,553,781,-9,,2993,0
553790,553,790,-9,-9,4498,0
553800,553,800,-9,,4955,0
553811,553,811,-9,-9,5186,0
553812,553,812,-9,,5186,0
553816,553,816,-9,-8,5458,0
553817,553,817,-9,-3,5282,0
553820,553,820,-9,10,4804,0
553830,553,830,-9,-2,4911,0
553840,553,840,-9,5,6285,0
553850,553,850,-9,-7,4985,0
553900,553,900,-9,10,7021,0
553920,553,920,-9,10,7886,0
560570,560,570,4,9,0,0
560571,560,571,4,10,0,0
560572,560,572,4,0,0,0
560580,560,580,4,-2,7286,0
560590,560,590,4,9,6728,0
560600,560,600,4,-9,12363,0
560615,560,615,4,-9,11778,0
560616,560,616,4,-9,11388,0
560620,560,620,4,-7,11208,0
560625,560,625,4,7,9613,0
560630,560,630,4,-10,9107,0
560640,560,640,4,9,10155,0
560645,560,645,4,-7,9447,0
560651,560,651,4,-7,10127,0
560652,560,652,4,-7,9903,0
560660,560,660,4,2,9953,0
560663,560,663,4,-9,9897,0
560666,560,666,4,9,9933,0
560670,560,670,4,-10,9107,0
560678,560,678,4,-3,8949,0
560680,560,680,4,-5,8807,0
560690,560,690,4,-9,9161,0
560700,560,700,4,-7,8136,0
560710,560,710,4,-9,6208,0
560712,560,712,4,-7,6931,0
560713,560,713,4,-8,5243,0
560731,560,731,4,-9,5839,0
560732,560,732,4,-3,5718,0
560740,560,740,4,10,5238,0
560750,560,750,4,9,7532,0
560770,560,770,4,3,7906,0
560775,560,775,4,-7,6075,0
560780,560,780,4,7,6596,0
560781,560,781,4,,6850,0
560790,560,790,4,-9,7075,0
560800,560,800,4,,5717,0
560811,560,811,4,-9,5390,0
560812,560,812,4,,5789,0
560816,560,816,4,-8,5760,0
560817,560,817,4,-3,5263,0
560820,560,820,4,10,5212,0
560830,560,830,4,-2,5015,0
560840,560,840,4,5,4730,0
560850,560,850,4,-7,4550,0
560900,560,900,4,10,1282,0
560920,560,920,4,10,538,0
570571,570,571,9,10,336,0
570572,570,572,9,0,305,0
570580,570,580,9,-2,1420,0
570590,570,590,9,9,1982,0
570600,570,600,9,-9,4922,0
570615,570,615,9,-9,4839,0
570616,570,616,9,-9,4709,0
570620,570,620,9,-7,4404,0
570625,570,625,9,7,3125,0
570630,570,630,9,-10,4757,0
570640,570,640,9,9,4802,0
570645,570,645,9,-7,4474,0
570651,570,651,9,-7,4113,0
570652,570,652,9,-7,4383,0
570660,570,660,9,2,4402,0
570663,570,663,9,-9,4273,0
570666,570,666,9,9,4255,0
570670,570,670,9,-10,3944,0
570678,570,678,9,-3,3285,0
570680,570,680,9,-5,3137,0
570690,570,690,9,-9,4279,0
570700,570,700,9,-7,5187,0
570710,570,710,9,-9,7439,0
570712,570,712,9,-7,7250,0
570713,570,713,9,-8,7278,0
570731,570,731,9,-9,7880,0
570732,570,732,9,-3,7911,0
570740,570,740,9,10,8552,0
570750,570,750,9,9,5180,0
570770,570,770,9,3,5284,0
570775,570,775,9,-7,5579,0
570780,570,780,9,7,4288,0
570781,570,781,9,,3820,0
570790,570,790,9,-9,5494,0
570800,570,800,9,,5705,0
570811,570,811,9,-9,5876,0
570812,570,812,9,,5979,0
570816,570,816,9,-8,6270,0
570817,570,817,9,-3,5949,0
570820,570,820,9,10,5387,0
570830,570,830,9,-2,5449,0
570840,570,840,9,5,6922,0
570850,570,850,9,-7,5373,0
570900,570,900,9,10,6583,0
570920,570,920,9,10,7136,0
571572,571,572,10,0,346,0
571580,571,580,10,-2,1408,0
571590,571,590,10,9,2040,0
571600,571,600,10,-9,4594,0
571615,571,615,10,-9,4503,0
571616,571,616,10,-9,4373,0
571620,571,620,10,-7,4069,0
571625,571,625,10,7,2821,0
571630,571,630,10,-10,4494,0
571640,571,640,10,9,4490,0
571645,571,645,10,-7,4194,0
571651,571,651,10,-7,3801,0
571652,571,652,10,-7,4081,0
571660,571,660,10,2,4098,0
571663,571,663,10,-9,3971,0
571666,571,666,10,9,3951,0
571670,571,670,10,-10,3684,0
571678,571,678,10,-3,3030,0
571680,571,680,10,-5,2893,0
571690,571,690,10,-9,4015,0
571700,571,700,10,-7,4982,0
571710,571,710,10,-9,7324,0
571712,571,712,10,-7,7080,0
571713,571,713,10,-8,7255,0
571731,571,731,10,-9,7784,0
571732,571,732,10,-3,7825,0
571740,571,740,10,10,8495,0
571750,571,750,10,9,5021,0
571770,571,770,10,3,5094,0
571775,571,775,10,-7,5534,0
571780,571,780,10,7,4238,0
571781,571,781,10,,3760,0
571790,571,790,10,-9,5365,0
571800,571,800,10,,5688,0
571811,571,811,10,-9,5883,0
571812,571,812,10,,5946,0
571816,571,816,10,-8,6231,0
571817,571,817,10,-3,5965,0
571820,571,820,10,10,5428,0
571830,571,830,10,-2,5506,0
571840,571,840,10,5,6955,0
571850,571,850,10,-7,5476,0
571900,571,900,10,10,6882,0
571920,571,920,10,10,7469,0
572580,572,580,0,-2,1131,0
572590,572,590,0,9,1725,0
572600,572,600,0,-9,4860,0
572615,572,615,0,-9,4731,0
572616,572,616,0,-9,4573,0
572620,572,620,0,-7,4262,0
572625,572,625,0,7,2900,0
572630,572,630,0,-10,4487,0
572640,572,640,0,9,4583,0
572645,572,645,0,-7,4218,0
572651,572,651,0,-7,3898,0
572652,572,652,0,-7,4151,0
572660,572,660,0,2,4173,0
572663,572,663,0,-9,4042,0
572666,572,666,0,9,4026,0
572670,572,670,0,-10,3674,0
572678,572,678,0,-3,3013,0
572680,572,680,0,-5,2860,0
572690,572,690,0,-9,4011,0
572700,572,700,0,-7,4891,0
572710,572,710,0,-9,7135,0
572712,572,712,0,-7,6946,0
572713,572,713,0,-8,6994,0
572731,572,731,0,-9,7579,0
572732,572,732,0,-3,7611,0
572740,572,740,0,10,8259,0
572750,572,750,0,9,4876,0
572770,572,770,0,3,4984,0
572775,572,775,0,-7,5288,0
572780,572,780,0,7,3994,0
572781,572,781,0,,3523,0
572790,572,790,0,-9,5190,0
572800,572,800,0,,5422,0
572811,572,811,0,-9,5602,0
572812,572,812,0,,5691,0
572816,572,816,0,-8,5981,0
572817,572,817,0,-3,5679,0
572820,572,820,0,10,5128,0
572830,572,830,0,-2,5197,0
572840,572,840,0,5,6660,0
572850,572,850,0,-7,5148,0
572900,572,900,0,10,6571,0
572920,572,920,0,10,7225,0
580590,580,590,-2,9,689,0
580600,580,600,-2,-9,5099,1
580615,580,615,-2,-9,4806,1
580616,580,616,-2,-9,4546,1
580620,580,620,-2,-7,4228,1
580625,580,625,-2,7,2588,1
580630,580,630,-2,-10,3792,0
580640,580,640,-2,9,4177,0
580645,580,645,-2,-7,3625,0
580651,580,651,-2,-7,3551,1
580652,580,652,-2,-7,3699,0
580660,580,660,-2,2,3735,0
580663,580,663,-2,-9,3599,0
580666,580,666,-2,9,3597,0
580670,580,670,-2,-10,3018,0
580678,580,678,-2,-3,2383,0
580680,580,680,-2,-5,2201,0
580690,580,690,-2,-9,3347,0
580700,580,700,-2,-7,3979,0
580710,580,710,-2,-9,6042,0
580712,580,712,-2,-7,5922,0
580713,580,713,-2,-8,5863,0
580731,580,731,-2,-9,6469,0
580732,580,732,-2,-3,6495,0
580740,580,740,-2,10,7132,0
580750,580,750,-2,9,3861,0
580770,580,770,-2,3,4032,0
580775,580,775,-2,-7,4159,0
580780,580,780,-2,7,2869,0
580781,580,781,-2,,2403,0
580790,580,790,-2,-9,4125,0
580800,580,800,-2,,4291,0
580811,580,811,-2,-9,4477,0
580812,580,812,-2,,4560,0
580816,580,816,-2,-8,4851,0
580817,580,817,-2,-3,4557,0
580820,580,820,-2,10,4022,0
580830,580,830,-2,-2,4105,0
580840,580,840,-2,5,5546,0
580850,580,850,-2,-7,4114,0
580900,580,900,-2,10,6122,0
580920,580,920,-2,10,7105,0
590600,590,600,9,-9,5652,0
590615,590,615,9,-9,5302,0
590616,590,616,9,-9,5004,0
590620,590,620,9,-7,4694,0
590625,590,625,9,7,3000,0
590630,590,630,9,-10,3882,0
590640,590,640,9,9,4450,0
590645,590,645,9,-7,3801,0
590651,590,651,9,-7,3888,0
590652,590,652,9,-7,3966,0
590660,590,660,9,2,4009,0
590663,590,663,9,-9,3877,0
590666,590,666,9,9,3883,0
590670,590,670,9,-10,3182,0
590678,590,678,9,-3,2617,0
590680,590,680,9,-5,2431,0
590690,590,690,9,-9,3485,0
590700,590,700,9,-7,3859,0
590710,590,710,9,-9,5626,0
590712,590,712,9,-7,5613,0
590713,590,713,9,-8,5318,0
590731,590,731,9,-9,6013,0
590732,590,732,9,-3,6025,0
590740,590,740,9,10,6616,0
590750,590,750,9,9,3620,0
590770,590,770,9,3,3866,0
590775,590,775,9,-7,3664,0
590780,590,780,9,7,2413,0
590781,590,781,9,,1992,0
590790,590,790,9,-9,3799,0
590800,590,800,9,,3750,0
590811,590,811,9,-9,3901,0
590812,590,812,9,,4039,0
590816,590,816,9,-8,4337,0
590817,590,817,9,-3,3970,0
590820,590,820,9,10,3405,0
590830,590,830,9,-2,3472,0
590840,590,840,9,5,4940,0
590850,590,850,9,-7,3443,0
590900,590,900,9,10,5519,0
590920,590,920,9,10,6604,0
600615,600,615,-9,-9,0,1
600616,600,616,-9,-9,977,1
600620,600,620,-9,-7,1156,1
600625,600,625,-9,7,2757,1
600630,600,630,-9,-10,3259,0
600640,600,640,-9,9,2212,0
600645,600,645,-9,-7,2918,1
600651,600,651,-9,-7,2237,1
600652,600,652,-9,-7,2461,1
600660,600,660,-9,2,2411,1
600663,600,663,-9,-9,2467,1
600666,600,666,-9,9,2431,0
600670,600,670,-9,-10,3257,1
600678,600,678,-9,-3,3417,1
600680,600,680,-9,-5,3560,0
600690,600,690,-9,-9,3202,1
600700,600,700,-9,-7,4232,0
600710,600,710,-9,-9,6181,0
600712,600,712,-9,-7,5459,0
600713,600,713,-9,-8,7139,0
600731,600,731,-9,-9,6555,0
600732,600,732,-9,-3,6676,0
600740,600,740,-9,10,7165,0
600750,600,750,-9,9,4835,0
600770,600,770,-9,3,4462,0
600775,600,775,-9,-7,6291,0
600780,600,780,-9,7,5767,0
600781,600,781,-9,,5514,0
600790,600,790,-9,-9,5293,0
600800,600,800,-9,,6649,0
600811,600,811,-9,-9,6977,0
600812,600,812,-9,,6580,0
600816,600,816,-9,-8,6611,0
600817,600,817,-9,-3,7104,0
600820,600,820,-9,10,7153,0
600830,600,830,-9,-2,7349,0
600840,600,840,-9,5,7646,0
600850,600,850,-9,-7,7814,0
600900,600,900,-9,10,11084,0
600920,600,920,-9,10,11939,0
615616,615,616,-9,-9,0,1
615620,615,620,-9,-7,0,1
615625,615,625,-9,7,2327,1
615630,615,630,-9,-10,2671,0
615640,615,640,-9,9,1624,0
615645,615,645,-9,-7,2335,1
615651,615,651,-9,-7,1686,1
615652,615,652,-9,-7,1885,1
615660,615,660,-9,2,1833,1
615663,615,663,-9,-9,1897,1
615666,615,666,-9,9,1863,0
615670,615,670,-9,-10,2703,1
615678,615,678,-9,-3,2923,1
615680,615,680,-9,-5,3078,0
615690,615,690,-9,-9,2628,1
615700,615,700,-9,-7,3644,0
615710,615,710,-9,-9,5664,0
615712,615,712,-9,-7,4950,0
615713,615,713,-9,-8,6590,0
615731,615,731,-9,-9,6063,0
615732,615,732,-9,-3,6183,0
615740,615,740,-9,10,6717,0
615750,615,750,-9,9,4246,0
615770,615,770,-9,3,3875,0
615775,615,775,-9,-7,5703,0
615780,615,780,-9,7,5207,0
615781,615,781,-9,,4977,0
615790,615,790,-9,-9,4706,0
615800,615,800,-9,,6061,0
615811,615,811,-9,-9,6389,0
615812,615,812,-9,,5993,0
615816,615,816,-9,-8,6029,0
615817,615,817,-9,-3,6516,0
615820,615,820,-9,10,6570,0
615830,615,830,-9,-2,6767,0
615840,615,840,-9,5,7073,0
615850,615,850,-9,-7,7240,0
615900,615,900,-9,10,10562,0
615920,615,920,-9,10,11906,0
616620,616,620,-9,-7,0,1
616625,616,625,-9,7,2008,1
616630,616,630,-9,-10,2284,0
616640,616,640,-9,9,1245,0
616645,616,645,-9,-7,1942,1
616651,616,651,-9,-7,1299,1
616652,616,652,-9,-7,1490,1
616660,616,660,-9,2,1438,1
616663,616,663,-9,-9,1503,1
616666,616,666,-9,9,1469,0
616670,616,670,-9,-10,2312,1
616678,616,678,-9,-3,2559,1
616680,616,680,-9,-5,2721,0
616690,616,690,-9,-9,2233,1
616700,616,700,-9,-7,3266,0
616710,616,710,-9,-9,5374,0
616712,616,712,-9,-7,4671,0
616713,616,713,-9,-8,6264,0
616731,616,731,-9,-9,5793,0
616732,616,732,-9,-3,5912,0
616740,616,740,-9,10,6481,0
616750,616,750,-9,9,3863,0
616770,616,770,-9,3,3498,0
616775,616,775,-9,-7,5318,0
616780,616,780,-9,7,4814,0
616781,616,781,-9,,4590,0
616790,616,790,-9,-9,4328,0
616800,616,800,-9,,5676,0
616811,616,811,-9,-9,6006,0
616812,616,812,-9,,5617,0
616816,616,816,-9,-8,5663,0
616817,616,817,-9,-3,6134,0
616820,616,820,-9,10,6177,0
616830,616,830,-9,-2,6374,0
616840,616,840,-9,5,6719,0
616850,616,850,-9,-7,6845,0
616900,616,900,-9,10,10171,0
616920,616,920,-9,10,11567,0
620625,620,625,-7,7,0,1
620630,620,630,-7,-10,2180,0
620640,620,640,-7,9,1195,0
620645,620,645,-7,-7,1802,1
620651,620,651,-7,-7,0,1
620652,620,652,-7,-7,1336,1
620660,620,660,-7,2,1288,1
620663,620,663,-7,-9,1327,1
620666,620,666,-7,9,1289,0
620670,620,670,-7,-10,2102,1
620678,620,678,-7,-3,2289,1
620680,620,680,-7,-5,2444,0
620690,620,690,-7,-9,2064,1
620700,620,700,-7,-7,3182,0
620710,620,710,-7,-9,5421,0
620712,620,712,-7,-7,4736,0
620713,620,713,-7,-8,6260,0
620731,620,731,-7,-9,5861,0
620732,620,732,-7,-3,5977,0
620740,620,740,-7,10,6579,0
620750,620,750,-7,9,3758,0
620770,620,770,-7,3,3416,0
620775,620,775,-7,-7,5202,0
620780,620,780,-7,7,4612,0
620781,620,781,-7,,4361,0
620790,620,790,-7,-9,4237,0
620800,620,800,-7,,5559,0
620811,620,811,-7,-9,5892,0
620812,620,812,-7,,5525,0
620816,620,816,-7,-8,5594,0
620817,620,817,-7,-3,6021,0
620820,620,820,-7,10,6019,0
620830,620,830,-7,-2,6215,0
620840,620,840,-7,5,6669,0
620850,620,850,-7,-7,6665,0
620900,620,900,-7,10,9944,0
620920,620,920,-7,10,11283,0
625630,625,630,7,-10,1813,0
625640,625,640,7,9,1683,0
625645,625,645,7,-7,1435,1
625651,625,651,7,-7,0,1
625652,625,652,7,-7,1260,1
625660,625,660,7,2,1278,1
625663,625,663,7,-9,1151,1
625666,625,666,7,9,1131,0
625670,625,670,7,-10,1112,1
625678,625,678,7,-3,778,1
625680,625,680,7,-5,859,0
625690,625,690,7,-9,1369,1
625700,625,700,7,-7,2622,0
625710,625,710,7,-9,5217,0
625712,625,712,7,-7,4707,0
625713,625,713,7,-8,5709,0
625731,625,731,7,-9,5719,0
625732,625,732,7,-3,5810,0
625740,625,740,7,10,6521,0
625750,625,750,7,9,2981,0
625770,625,770,7,3,2820,0
625775,625,775,7,-7,4208,0
625780,625,780,7,7,3258,0
625781,625,781,7,,2896,0
625790,625,790,7,-9,3468,0
625800,625,800,7,,4530,0
625811,625,811,7,-9,4852,0
625812,625,812,7,,4614,0
625816,625,816,7,-8,4788,0
625817,625,817,7,-3,4980,0
625820,625,820,7,10,4778,0
625830,625,830,7,-2,4957,0
625840,625,840,7,5,5857,0
625850,625,850,7,-7,5302,0
625900,625,900,7,10,8335,0
625920,625,920,7,10,9583,0
630640,630,640,-10,9,0,1
630645,630,645,-10,-7,0,1
630651,630,651,-10,-7,1233,0
630652,630,652,-10,-7,874,0
630660,630,660,-10,2,912,0
630663,630,663,-10,-9,926,0
630666,630,666,-10,9,969,0
630670,630,670,-10,-10,813,0
630678,630,678,-10,-3,1475,0
630680,630,680,-10,-5,1634,0
630690,630,690,-10,-9,479,0
